md5,category,gene,pident,qcov,n_copies,rep_accession,rep_locus,rep_product,is_family,left_flank,right_flank,subject_title
469d1a572a4ad286a43f07a6a4c240fd,tadb,hypothetical protein IPF_70,96.0,100.0,1,NZ_CP034786.1,ENE68_RS23265,type II toxin-antitoxin system death-on-curing family toxin,IS1,c,c,TADB|T6150 gi|187736902|ref|YP_001816640.1| hypothetical protein IPF_70 (plasmid
469f384fb0054166343b47957232456e,tadb,YacB,95.3,84.2,1,NZ_CP024267.1,COG39_RS24125,type II toxin-antitoxin system RelE/ParE family toxin,IS66,p,p,TADB|T5903 gi|194447236|ref|YP_002043846.1| YacB (plasmid) [Salmonella enterica 
46af7a5f3cb0504b2ab6774c8caf0e04,tadb,T/AT2,93.9,100.0,2,NZ_LT963392.1,C6H44_RS28995,type II toxin-antitoxin system VapC family toxin,IS5,c,c,TADB|T6085 gi|452916848|ref|AGG19222.1| T/AT2 (plasmid) [Pseudomonas aeruginosa]
46d5e06099b47dc9e1a799958004a4df,tadb,hypothetical protein pO157p69,97.9,100.0,1,NZ_CP075668.1,JFY30_RS28220,CopG family ribbon-helix-helix protein,IS91,p,p,TADB|AT1733 gi|10955335|ref|NP_052676.1| hypothetical protein pO157p69 (plasmid)
46f396b15516815cb438fd26372b6f72,tadb,hypothetical protein PSPPH_A0004,100.0,100.0,8,NC_007274.1,PSPPH_RS26505,type II toxin-antitoxin system RelB family antitoxin,IS91,p,p,TADB|AT1935 gi|71725226|ref|YP_272131.1| hypothetical protein PSPPH_A0004 (plasm
47018c7102129744c5c40421c0aeb675,tadb,zeta toxin,98.6,100.0,1,NZ_CP040237.1,FBF65_RS15380,zeta toxin family protein,IS256,c,c,TADB|T6104 gi|695226783|ref|YP_009090346.1| zeta toxin (plasmid) [Enterococcus f
471d616e9f6c81455689ba937f1cada1,tadb,PemI inhibitor,100.0,100.0,4,NZ_CP053077.1,HK402_RS14660,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,IS30,p,p,TADB|AT6091 gi|448819520|ref|YP_007412678.1| PemI inhibitor (plasmid) [Staphyloc
473f31e763c3f074073d14f53c4cb94b,tadb,hypothetical protein SbBS512_0017,100.0,100.0,13,NZ_CP050866.1,HFC66_RS25410,helix-turn-helix domain-containing transcriptional regulator,IS91,p,p,TADB|AT5492 gi|187730002|ref|YP_001878785.1| hypothetical protein SbBS512_0017 (
47bbf7ddab78e07cf3ca525bfab37591,tadb,hypothetical protein p2ABAYE0006,96.8,100.0,1,NZ_CP042557.1,FR761_RS18645,BrnT family toxin,ISNCY,c,c,TADB|T5116 gi|169302985|ref|YP_001708690.1| hypothetical protein p2ABAYE0006 (pl
47ed9be87a4afe82b9ab59393e55094f,tadb,RelB protein/Vco27A protein,90.4,100.0,1,NZ_CP026320.1,C1N51_RS29465,type II toxin-antitoxin system TacA family antitoxin,IS630,p,p,TADB|AT704 gi|28898603|ref|NP_798208.1| RelB protein/Vco27A protein [Vibrio para
47ee5d1548f05c01e5031925145f55ec,tadb,plasmid maintenance protein CcdB,94.1,100.0,1,NZ_CP095134.1,MU415_RS27580,type II toxin-antitoxin system toxin CcdB,IS6,c,c,TADB|T1732 gi|10955294|ref|NP_052635.1| plasmid maintenance protein CcdB (plasmi
48276834cc35dd677f47db50b8cf7497,tadb,diaminopimelate decarboxylase,90.7,100.0,7,NZ_CP061544.1,IC800_RS18655,type II toxin-antitoxin system RelE/ParE family toxin,IS6,c,c,TADB|T3590 gi|126640106|ref|YP_001083093.1| diaminopimelate decarboxylase (plasm
4890a92c35938ffca142f2907339559f,tadb,putative stability protein StbE,98.9,100.0,1,NZ_CP119742.1,P1J23_RS26885,type II toxin-antitoxin system RelE family toxin,new,p,p,TADB|T5975 gi|198241735|ref|YP_002213945.1| putative stability protein StbE (pla
48a8948865915bc41ed9bc928f6cf328,tadb,plasmid maintenance protein VagC,93.4,100.0,1,NZ_CP050011.1,HAP28_RS25855,type II toxin-antitoxin system VapB family antitoxin,IS3,c,p,TADB|AT5194 gi|170650885|ref|YP_001740020.1| plasmid maintenance protein VagC (p
48d086b30ce69a0d143f8f17bb7e5797,tadb,T6369,98.0,72.1,5,NZ_CP130711.1,Q5R38_RS23615,Hok/Gef family protein,IS6,c,c,TADB|T6369 srnB' locus_tag: D616_p97086 NC_002483.1:2926-3075 Escherichia coli K
491741bf0372b87e7933e90460a3018a,tadb,hypothetical protein p2ABAYE0006,100.0,100.0,15,NZ_CP015486.1,SG90_RS19795,BrnT family toxin,IS4,c,c,TADB|T5116 gi|169302985|ref|YP_001708690.1| hypothetical protein p2ABAYE0006 (pl
49217e23f43ae9010b86afd2b33917e1,tadb,hypothetical protein pO157p69,98.9,100.0,1,NZ_CP091021.1,L1O95_RS26215,CopG family ribbon-helix-helix protein,IS3,p,c,TADB|AT1733 gi|10955335|ref|NP_052676.1| hypothetical protein pO157p69 (plasmid)
492ef354b6885488abc4fd21a74e2310,tadb,addiction module antitoxin,95.8,100.0,1,NZ_CP110986.1,OQ483_RS24830,type II toxin-antitoxin system RelE family toxin,IS3,c,c,TADB|T3764 gi|146284640|ref|YP_001165593.1| addiction module antitoxin (plasmid)
493f344ba31822ba71bd6f5f094d45a8,tadb,plasmid maintenance system killer protein,94.4,100.0,4,NZ_CP078131.1,KVG01_RS15345,type II toxin-antitoxin system RelE/ParE family toxin,IS3,p,p,TADB|T3013 gi|116334872|ref|YP_796398.1| plasmid maintenance system killer prote
495fa06570fb0422b279ac3ba11c8efc,tadb,antitoxin MazE,100.0,100.0,3,NZ_CP126336.1,QN092_RS21250,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,IS6,c,c,TADB|AT6095 gi|550602064|ref|AGX85735.1| antitoxin MazE (plasmid) [Providencia r
49809feeb2a92dd26e2b53bada34648d,tadb,T6369,98.0,100.0,10,NZ_OX030702.1,LQ128_RS25325,Hok/Gef family protein,IS3,c,p,TADB|T6369 srnB' locus_tag: D616_p97086 NC_002483.1:2926-3075 Escherichia coli K
499ff4a4f7508571ae87ec011eecc22e,tadb,hypothetical protein Ent638_4315,97.6,100.0,2,NZ_CP022118.1,LFZ25_RS25490,type II toxin-antitoxin system Phd/YefM family antitoxin,IS200/IS605,c,p,TADB|AT3764 gi|146284641|ref|YP_001165594.1| hypothetical protein Ent638_4315 (p
49b10ebf4a1356e017be381eeef6ff4e,tadb,hypothetical protein p2ABAYE0006,92.6,100.0,1,NZ_CP029007.1,DDE02_RS20720,BrnT family toxin,IS5,c,c,TADB|T5116 gi|169302985|ref|YP_001708690.1| hypothetical protein p2ABAYE0006 (pl
4a14492074d2c9b17a01d9b9628ec6a4,tadb,plasmid maintenance protein CcdB,97.0,100.0,1,NZ_CP025981.1,C1192_RS24985,type II toxin-antitoxin system toxin CcdB,IS3,c,c,TADB|T4489 gi|157149344|ref|YP_001451418.1| plasmid maintenance protein CcdB (pl
4a8ef08dd23da0fd471e8f744bdb09d5,tadb,hypothetical protein pB171_044,94.0,100.0,4,NZ_CP027545.1,MJ68_RS29670,type II toxin-antitoxin system Phd/YefM family antitoxin,IS91,p,p,TADB|AT6151 gi|10955394|ref|NP_053106.1| hypothetical protein pB171_044 (plasmid
4aa1cfb0aef8eef81c5c7646462c1918,tadb,hypothetical protein pO157p69,96.8,100.0,3,NZ_CP122657.1,QDW60_RS25150,CopG family ribbon-helix-helix protein,IS21,c,c,TADB|AT1733 gi|10955335|ref|NP_052676.1| hypothetical protein pO157p69 (plasmid)
4aaffa399253d66f23a2519885ecb80f,tadb,putative regulator PrlF,96.3,100.0,2,NZ_CP115758.1,PAF12_RS15865,type II toxin-antitoxin system PrlF family antitoxin,new,p,p,TADB|AT4728 gi|159046270|ref|YP_001541942.1| putative regulator PrlF (plasmid) [
4ab763163b1199041c58bd29527340dd,tadb,hypothetical protein LVIS_B21,96.6,99.2,8,NZ_CP012124.1,AD081_RS15465,type II toxin-antitoxin system YafQ family toxin,IS5,c,c,TADB|T3014 gi|116334897|ref|YP_796422.1| hypothetical protein LVIS_B21 (plasmid)
4abc4804b39621b77857b7e4f0ea70ac,tadb,plasmid stability protein StbB,99.3,100.0,1,NZ_LT963407.1,C6H38_RS31600,type II toxin-antitoxin system VapC family toxin,IS5,p,c,TADB|T1794 gi|29171560|ref|NP_808606.1| plasmid stability protein StbB (plasmid)
4adea4f3516c1e0f8cd0a57976bbb5a2,tadb,hypothetical protein IPF_68,98.6,100.0,1,NZ_CP103563.1,M5R24_RS26975,type II toxin-antitoxin system Phd/YefM family antitoxin,IS1,c,c,TADB|AT6150 gi|187736903|ref|YP_001816641.1| hypothetical protein IPF_68 (plasmi
4b26865c5b1cf465ee52da88a3c43f25,tadb,hypothetical protein SBO_P141,95.6,100.0,1,NZ_CP117680.1,PS033_RS24355,GNAT family N-acetyltransferase,IS66,p,p,TADB|T2208 gi|82524804|ref|YP_406365.1| hypothetical protein SBO_P141 (plasmid) 
4b7657710abe228b625e18e0fea51015,tadb,bacteriophage protein,99.0,100.0,2,NZ_CP026826.1,C5B75_RS01115,type II toxin-antitoxin system RelE/ParE family toxin,IS91,p,p,TADB|T2207 gi|82524755|ref|YP_406316.1| bacteriophage protein (plasmid) [Shigell
4b9b3730cd450ca6f39f58c3439096fb,tadb,plasmid maintenance protein VagD,93.5,100.0,1,NZ_AP021974.1,H7R56_RS26800,type II toxin-antitoxin system VapC family toxin,IS110,c,c,TADB|T5194 gi|170650829|ref|YP_001740021.1| plasmid maintenance protein VagD (pl
4b9f80d37a0afe0ed3c4fb3ead483d7e,tadb,prevent-host-death family protein,100.0,100.0,1,NC_010580.1,BIND_RS19145,type II toxin-antitoxin system Phd/YefM family antitoxin,IS5,p,c,TADB|AT5401 gi|182676918|ref|YP_001831065.1| prevent-host-death family protein (
4bc5c732ac0b91c6a1a66756a4b26af1,tadb,regulatory protein ArsR,91.2,100.0,1,NZ_CP067126.1,JHW40_RS21290,ArsR/SmtB family transcription factor,IS66,p,p,TADB|AT3210 gi|119383959|ref|YP_915015.1| regulatory protein ArsR [Paracoccus de
4bdd6e58d6fe9cfeea5b8c44b014841e,tadb,stable plasmid inheritance protein,95.5,100.0,1,NZ_CP024878.1,CU111_RS29790,type II toxin-antitoxin system toxin endoribonuclease PemK-m,IS6,c,c,TADB|T6149 gi|133756559|ref|YP_001096515.1| stable plasmid inheritance protein (
4c1df0b6095ba59b48c06ddfca6d7e20,tadb,nucleotidyltransferase,99.3,100.0,1,NZ_CP011156.1,WR52_RS28720,type VII toxin-antitoxin system MntA family adenylyltransfer,IS200/IS605,p,c,TADB|T1884 gi|67078139|ref|YP_245759.1| nucleotidyltransferase (plasmid) [Bacill
4c92badcfbddd597bc51c30d5470c7b2,tadb,hypothetical protein SBO_P140,91.0,100.0,1,NZ_CP025678.1,C0R48_RS26365,type II toxin-antitoxin system TacA family antitoxin,IS3,p,c,TADB|AT2208 gi|82524803|ref|YP_406364.1| hypothetical protein SBO_P140 (plasmid)
4ccd6aefa0e309bc4e47e5727d913d8f,tadb,PemK-like protein,99.1,86.4,1,NZ_CP017959.1,BL295_RS16295,type II toxin-antitoxin system PemK/MazF family toxin,IS256,p,p,TADB|T6291_2 gi|808352924|ref|AKD43743.1| PemK-like protein (plasmid) [Lactobaci
4d58497a745fd6a21e4c38cb2d694411,tadb,T/AT1,98.8,100.0,1,NZ_LT963392.1,C6H44_RS28990,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,IS5,c,c,TADB|AT6085 gi|452916847|ref|AGG19221.1| T/AT1 (plasmid) [Pseudomonas aeruginosa
4d672f5533886c9d391251ad52c91ca1,tadb,"helix-turn-helix protein, CopG",100.0,100.0,1,NZ_CP076856.1,D0436_RS22275,type II toxin-antitoxin system RelB family antitoxin,new,c,c,"TADB|AT3534 gi|126090243|ref|YP_001041698.1| helix-turn-helix protein, CopG (pla"
4db4f76c64c594b0e2fe47990361c89e,tadb,hypothetical protein SeHA_A0005,96.6,100.0,3,NZ_CP035883.1,EW996_RS24440,type II toxin-antitoxin system antitoxin YacA,IS66,p,p,TADB|AT5903 gi|194447273|ref|YP_002043845.1| hypothetical protein SeHA_A0005 (pl
4ddb4d27c43aba9a45550b1ebf7a7641,tadb,cytotoxic translational repressor of toxin-antitoxin stabili,96.8,100.0,2,NZ_CP038265.1,E4K03_RS19280,type II toxin-antitoxin system RelE family toxin,IS3,p,c,TADB|T5439 gi|184159998|ref|YP_001840867.1| cytotoxic translational repressor of
4e19ec8678bdca27e93cc290e1af5650,tadb,plasmid maintenance protein VagC,93.4,100.0,28,NZ_OY754840.1,AABJ58_RS22930,type II toxin-antitoxin system VapB family antitoxin,IS200/IS605,c,p,TADB|AT5194 gi|170650885|ref|YP_001740020.1| plasmid maintenance protein VagC (p
4e6d28598891b9293e753035ecea429b,tadb,antitoxin of toxin-antitoxin stability system,98.8,100.0,2,NZ_CP061544.1,IC800_RS18485,type II toxin-antitoxin system Phd/YefM family antitoxin,IS3,c,c,TADB|AT5439 gi|184159997|ref|YP_001840866.1| antitoxin of toxin-antitoxin stabil
4ed09ffeff5114b8e0b0f5e6db3ecbbc,tadb,hypothetical protein BBta_p0292,96.8,67.4,1,NZ_CP088277.1,G6321_RS00115,type II toxin-antitoxin system VapB family antitoxin,IS630,c,c,TADB|AT3918 gi|148241095|ref|YP_001220596.1| hypothetical protein BBta_p0292 (pl
4edeaaec7ea9a2a50e11183368f6b8f7,tadb,plasmid maintenance protein CcdA,97.2,100.0,2,NZ_CP070283.2,JRC42_RS24790,type II toxin-antitoxin system antitoxin CcdA,IS256,c,c,TADB|AT1732 gi|10955293|ref|NP_052634.1| plasmid maintenance protein CcdA (plasm
4f6554bac93386bfa66bf3a8223cd845,tadb,putative lipoprotein,97.0,100.0,1,NZ_CP071772.1,J4G46_RS14520,helix-turn-helix domain-containing protein,ISNCY,c,c,TADB|AT3590 gi|126640105|ref|YP_001083092.1| putative lipoprotein (plasmid) [Aci
4f923316eef49e7b219254d02155882b,tadb,hypothetical protein YEP0057,100.0,100.0,2,NC_017565.1,Y11_RS20880,type II toxin-antitoxin system RelE/ParE family toxin,IS3,c,p,TADB|T3475 gi|122815840|ref|YP_001004106.1| hypothetical protein YEP0057 (plasmi
4f9593f19fba554dba5d85502a983794,tadb,hypothetical protein SbBS512_0017,97.2,98.1,4,NZ_CP110259.1,N6N69_RS22510,helix-turn-helix domain-containing transcriptional regulator,IS3,p,c,TADB|AT5492 gi|187730002|ref|YP_001878785.1| hypothetical protein SbBS512_0017 (
501bfea00fe79f06865d743836a55384,tadb,hypothetical protein BcerKBAB4_5680,99.3,100.0,2,NZ_CP036007.1,EXW61_RS29010,type VII toxin-antitoxin system HepT family RNase toxin,IS200/IS605,c,c,TADB|AT4893 gi|163943388|ref|YP_001642618.1| hypothetical protein BcerKBAB4_5680
5035610f8a370eb1bd6fbad4ed831135,tadb,putative phage-related protein; putative transcriptional reg,100.0,100.0,10,NZ_CP027251.3,C6N17_RS00015,transcriptional regulator,IS5,c,c,TADB|AT5120 gi|169786951|ref|YP_001708763.1| putative phage-related protein; put
504ed8fb8c9f311f435612762f10f32c,tadb,relE gene product,100.0,97.9,1,NZ_CP117334.1,PQP79_RS23470,type II toxin-antitoxin system mRNA interferase RelE,IS3,p,p,TADB|T647 gi|24112920|ref|NP_707430.1| relE gene product [Shigella flexneri 2a s
5078b0546f575380d8e3152fa7a9e0cd,tadb,plasmid maintenance protein,97.3,100.0,1,NZ_CP062879.1,IMP69_RS24880,toxin-antitoxin system antitoxin VapB,IS1,c,c,TADB|T6147 gi|13449197|ref|NP_085413.1| plasmid maintenance protein (plasmid) [S
50a69627bd165e1b46ddce8a46d34350,tadb,plasmid maintenance protein VagD,90.6,100.0,1,NZ_OY856405.1,U5A18_RS27800,type II toxin-antitoxin system VapC family toxin,IS5,c,c,TADB|T5194 gi|170650829|ref|YP_001740021.1| plasmid maintenance protein VagD (pl
50d8ce66ce4da39c5a1d3513d3773bbe,tadb,"transcriptional modulator of MazE/toxin, MazF",99.1,100.0,13,NZ_CP099586.1,NFI99_RS13740,type II toxin-antitoxin system PemK/MazF family toxin,IS5,c,p,TADB|T3662 gi|134290988|ref|YP_001114757.1| transcriptional modulator of MazE/to
515397333c99a3e7b39e8e8a80d00edf,tadb,hypothetical protein SARI_04523,90.6,100.0,1,NZ_CP022118.1,LFZ25_RS26070,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,IS3,p,c,TADB|AT4786 gi|161506327|ref|YP_001573440.1| hypothetical protein SARI_04523 [Sa
5159f48001b8b91463dab5a9b7b0adec,tadb,hypothetical protein Ent638_4243,93.2,100.0,4,NZ_CP132681.1,RA193_RS27970,type II toxin-antitoxin system TacA family antitoxin,IS3,p,p,TADB|AT3762 gi|146284569|ref|YP_001165522.1| hypothetical protein Ent638_4243 (p
51d475315adb530ec11375f3cf98b52a,tadb,hypothetical protein OE6049R,94.0,100.0,1,NZ_CP083668.1,LAQ74_RS19570,AbrB/MazE/SpoVT family DNA-binding domain-containing protein,IS200/IS605,p,c,TADB|AT5085 gi|169237633|ref|YP_001690836.1| hypothetical protein OE6049R (plasm
51f3ba1fd60462013372527806374d3a,tadb,plasmid stabilization system protein,93.8,100.0,1,NZ_CP079756.1,KXJ78_RS28505,type II toxin-antitoxin system RelE/ParE family toxin,IS5,c,c,TADB|T3761 gi|146284541|ref|YP_001165494.1| plasmid stabilization system protein
51fcd6047668fe480c0f7816559ab657,tadb,T6370 pndA toxin D616_p112058 NC_023329.1:55938-56093 Escher,90.0,100.0,2,NZ_CP100531.1,NLZ08_RS24800,Hok/Gef family protein,IS66,c,p,TADB|T6370 pndA toxin D616_p112058 NC_023329.1:55938-56093 Escherichia coli stra
5257f462b80872f175af374fa4717b10,tadb,diaminopimelate decarboxylase,93.2,100.0,11,NZ_CP026086.2,C2U64_RS00020,type II toxin-antitoxin system RelE/ParE family toxin,new,c,c,TADB|T3590 gi|126640106|ref|YP_001083093.1| diaminopimelate decarboxylase (plasm
52b91ac23970208004bcd94f2c23dceb,tadb,hypothetical protein pRUM_p06,100.0,100.0,74,NZ_CP014452.1,AX771_RS16570,Txe/YoeB family addiction module toxin,IS6,c,c,TADB|T6022 gi|32470464|ref|NP_863149.1| hypothetical protein pRUM_p06 (plasmid) 
52e5320fe3cf539c9d8b409d9ab8e377,tadb,plasmid maintenance protein,99.2,100.0,9,NZ_CP130064.1,QS169_RS24415,type II toxin-antitoxin system tRNA(fMet)-specific endonucle,IS3,c,p,TADB|AT6147 gi|13449196|ref|NP_085412.1| plasmid maintenance protein (plasmid) [
52e9cbe9040b655d9c935dece5247285,tadb,hypothetical protein SeHA_A0005,96.6,100.0,2,NZ_CP060062.1,H4P50_RS26260,type II toxin-antitoxin system antitoxin YacA,IS3,p,p,TADB|AT5903 gi|194447273|ref|YP_002043845.1| hypothetical protein SeHA_A0005 (pl
52f251dfbf71bdd2fe9e8938dd972325,tadb,nucleotidyltransferase domain-containing protein,90.6,100.0,1,NZ_CP020744.1,B7492_RS31085,nucleotidyltransferase domain-containing protein,IS200/IS605,c,c,TADB|T1825 gi|44004441|ref|NP_982109.1| nucleotidyltransferase domain-containing
53208efabddc8d601e0c030b5029d588,tadb,plasmid maintenance protein VagD,99.3,100.0,9,NZ_CP035842.1,EXA02_RS26180,type II toxin-antitoxin system VapC family toxin,IS3,p,c,TADB|T5194 gi|170650829|ref|YP_001740021.1| plasmid maintenance protein VagD (pl
532e55f0b664f59f26b551f022dfd72c,tadb,hypothetical protein SBO_P049,100.0,100.0,18,NZ_CP050866.1,HFC66_RS25605,GNAT family N-acetyltransferase,IS66,p,p,TADB|T2206 gi|82524712|ref|YP_406273.1| hypothetical protein SBO_P049 (plasmid) 
535344ce922f35d71774edc861d9f051,tadb,plasmid maintenance protein VagC,90.5,97.4,13,NZ_CP048651.1,G3T53_RS24670,type II toxin-antitoxin system VapB family antitoxin,IS5,c,c,TADB|AT5194 gi|170650885|ref|YP_001740020.1| plasmid maintenance protein VagC (p
53788d7c3f111b92525b2e5591da46a8,tadb,plasmid maintenance protein VagC,90.5,97.4,9,NZ_CP059392.1,H1X61_RS25400,type II toxin-antitoxin system VapB family antitoxin,IS3,p,c,TADB|AT5194 gi|170650885|ref|YP_001740020.1| plasmid maintenance protein VagC (p
53c6dd7f24d0366078dadda35519cff1,tadb,putative nucleotidyltransferase,98.5,100.0,4,NZ_CP036050.1,EXW28_RS27650,type VII toxin-antitoxin system MntA family adenylyltransfer,IS200/IS605,c,c,TADB|T4893 gi|163943387|ref|YP_001642617.1| putative nucleotidyltransferase (pla
53db5b63fe0b2cf2cccf98e571143cdd,tadb,hypothetical protein IPF_70,98.4,100.0,2,NZ_CP123964.1,QC817_RS23125,type II toxin-antitoxin system death-on-curing family toxin,IS1,c,c,TADB|T6150 gi|187736902|ref|YP_001816640.1| hypothetical protein IPF_70 (plasmid
5401429602ef69af880b9bc83d9bb4a9,tadb,hypothetical protein Spro_4950,90.0,100.0,3,NZ_AP022466.1,JLF42_RS23935,type II toxin-antitoxin system HigB family toxin,IS110,c,c,TADB|T4516 gi|157362859|ref|YP_001471718.1| hypothetical protein Spro_4950 (plas
540300225f7e1b50c3b8fc45ee651ddb,tadb,hypothetical protein CKO_03073,94.2,100.0,1,NZ_CP026170.1,C2U54_RS24665,helix-turn-helix domain-containing protein,IS3,c,p,TADB|AT4495 gi|157147281|ref|YP_001454600.1| hypothetical protein CKO_03073 [Cit
543c94f2d01829aa0bbc7cc4e71c6360,tadb,Phd-like protein,100.0,100.0,9,NZ_CP043878.1,LeptoLang_RS19670,type II toxin-antitoxin system Phd/YefM family antitoxin,ISNCY,c,c,TADB|AT654 gi|24214498|ref|NP_711979.1| Phd-like protein [Leptospira interrogans
54435a88033926849ed07d58bbf2bba5,tadb,hypothetical protein pB171_043,96.8,100.0,1,NZ_CP116070.1,PID00_RS27710,type II toxin-antitoxin system RelE family toxin,IS1,c,c,TADB|T6151 gi|10955393|ref|NP_053105.1| hypothetical protein pB171_043 (plasmid)
54600a520b4de3997a79a5161140fdd9,tadb,hypothetical protein LVIS_B21,92.5,77.9,2,NZ_CP096158.1,MZN50_RS15020,type II toxin-antitoxin system RelE/ParE family toxin,IS3,c,p,TADB|T3014 gi|116334897|ref|YP_796422.1| hypothetical protein LVIS_B21 (plasmid)
54b7eb4cd1225935dd384d99a77648c0,tadb,plasmid maintenance protein CcdB,93.1,100.0,10,NZ_CP021857.1,AM372_RS01010,type II toxin-antitoxin system toxin CcdB,IS91,p,p,TADB|T1732 gi|10955294|ref|NP_052635.1| plasmid maintenance protein CcdB (plasmi
54e0e3a9c4faf01542dc36fc73551c87,tadb,nucleotidyltransferase,97.0,100.0,1,NZ_CP020744.1,B7492_RS31375,type VII toxin-antitoxin system MntA family adenylyltransfer,IS200/IS605,c,c,TADB|T1884 gi|67078139|ref|YP_245759.1| nucleotidyltransferase (plasmid) [Bacill
54e97686a472854a2a9754beb142a7db,tadb,plasmid stabilization system protein,93.9,100.0,2,NZ_CP056137.1,HV324_RS28550,type II toxin-antitoxin system RelE/ParE family toxin,IS3,p,p,TADB|T3761 gi|146284541|ref|YP_001165494.1| plasmid stabilization system protein
5516ab1dc880302847293f36a500464a,tadb,hypothetical protein SbBS512_0017,92.4,100.0,1,NZ_CP084644.1,LGL91_RS17590,helix-turn-helix domain-containing transcriptional regulator,IS6,c,c,TADB|AT5492 gi|187730002|ref|YP_001878785.1| hypothetical protein SbBS512_0017 (
55190b34864ac490f95b6d0c9510ee98,tadb,ppGpp-regulated growth inhibitor ChpA/MazF,100.0,100.0,14,NZ_CP092662.1,FH598_RS00320,endoribonuclease MazF,ISNCY,p,c,TADB|T653 gi|24214481|ref|NP_711962.1| ppGpp-regulated growth inhibitor ChpA/Maz
554d5a342454c558eb8836140943a762,tadb,plasmid maintenance protein CcdB,92.1,100.0,4,NZ_CP056720.1,HV163_RS24470,type II toxin-antitoxin system toxin CcdB,IS5,c,c,TADB|T1732 gi|10955294|ref|NP_052635.1| plasmid maintenance protein CcdB (plasmi
564976eb033aaf3361a587c42e441922,tadb,hypothetical protein SeHA_A0005,94.4,100.0,1,NC_009788.1,ECE24377A_RS00955,type II toxin-antitoxin system antitoxin YacA,IS66,p,p,TADB|AT5903 gi|194447273|ref|YP_002043845.1| hypothetical protein SeHA_A0005 (pl
564a69649473fe506fcf64de6c4def2d,tadb,hypothetical protein CKO_03073,93.5,100.0,2,NZ_CP104468.1,NYP10_RS00300,helix-turn-helix domain-containing protein,IS1,c,p,TADB|AT4495 gi|157147281|ref|YP_001454600.1| hypothetical protein CKO_03073 [Cit
5694595f889f4850a3bf238b7e0a0c43,tadb,prophage protein gp49,99.0,100.0,1,NZ_CP058210.1,HVY12_RS23040,type II toxin-antitoxin system RelE/ParE family toxin,IS21,c,c,TADB|T4488 gi|157149385|ref|YP_001451407.1| prophage protein gp49 (plasmid) [Esc
56d886396d8fe36116cc7492ec72efd6,tadb,T6369,95.5,69.8,19,NZ_CP103763.1,M5T11_RS25035,Hok/Gef family protein,IS6,c,c,TADB|T6369 srnB' locus_tag: D616_p97086 NC_002483.1:2926-3075 Escherichia coli K
56f7ab3a9ea300c89e341a31a3b1d782,tadb,plasmid stability protein StbC,100.0,100.0,5,NC_007274.1,PSPPH_RS27080,FitA-like ribbon-helix-helix domain-containing protein,IS110,c,c,TADB|AT1940 gi|71725248|ref|YP_272243.1| plasmid stability protein StbC (plasmid
578a9151423ca6f101a9577b7ecf8ed0,tadb,hypothetical protein SeHA_A0005,94.4,100.0,12,NC_007607.1,SDY_RS23600,type II toxin-antitoxin system antitoxin YacA,IS3,p,p,TADB|AT5903 gi|194447273|ref|YP_002043845.1| hypothetical protein SeHA_A0005 (pl
57fcc9d248401f7e848b0afd24a8e0e8,tadb,protein sok,91.9,100.0,1,NZ_AP027407.1,QUE45_RS00970,hypothetical protein,IS3,c,p,TADB|AT6296 gi|1004803996|ref|AMP59880.1| protein sok (plasmid) [Escherichia col
580302b8ed89e0d702b3881db30334bb,tadb,hypothetical protein plu2372,94.9,97.1,1,NZ_CP015374.1,A6P55_RS25990,type II toxin-antitoxin system RelE/ParE family toxin,IS91,p,p,TADB|T1225 gi|37526273|ref|NP_929617.1| hypothetical protein plu2372 [Photorhabd
582383be47a2becc8be4009cf2eefaa7,tadb,T6369,97.1,100.0,12,NZ_CP035823.1,EXA06_RS23470,Hok/Gef family protein,IS3,c,c,TADB|T6369 srnB' locus_tag: D616_p97086 NC_002483.1:2926-3075 Escherichia coli K
584cc9a57fe3b44004665b6d853becc0,tadb,hypothetical protein,97.6,100.0,43,NZ_CP010146.1,RG38_RS25345,type II toxin-antitoxin system Phd/YefM family antitoxin,IS1,c,c,TADB|AT6131 gi|564017117|ref|YP_008864672.1| hypothetical protein (plasmid) [Esc
587a582243fb321b68be8d86ee16b60b,tadb,plasmid maintenance protein VagC,94.6,97.4,2,NZ_CP104124.1,N1705_RS22885,type II toxin-antitoxin system VapB family antitoxin,new,p,p,TADB|AT5194 gi|170650885|ref|YP_001740020.1| plasmid maintenance protein VagC (p
5898d2351889578f0adb0a687e4f7f0a,tadb,hypothetical protein pO157p70,95.6,100.0,2,NZ_CP046260.1,GK046_RS23660,type II toxin-antitoxin system RelE/ParE family toxin,IS3,p,p,TADB|T1733 gi|10955336|ref|NP_052677.1| hypothetical protein pO157p70 (plasmid) 
589a99f16dc7f13f3f1af3de9ab31cba,tadb,plasmid maintenance protein,94.7,100.0,1,NZ_CP117616.1,PS046_RS23590,type II toxin-antitoxin system tRNA(fMet)-specific endonucle,IS66,c,c,TADB|AT6147 gi|13449196|ref|NP_085412.1| plasmid maintenance protein (plasmid) [
